task id resource request_start request_end request_duration start end time downloaded executed uploaded type
mProject 638 lambda-1024 171 179798 179627 1616021068011 1616021161697 93686 0 93686 0 lambda-1024
mProject 2 lambda-1024 18 179953 179935 1616021067795 1616021161292 93497 0 93497 0 lambda-1024
mDiffFit 1322 lambda-1024 96371 181014 84643 1616021191926 1616021223150 31224 0 31224 0 lambda-1024
mProject 607 lambda-1024 149 181236 181087 1616021067977 1616021162140 94163 0 94163 0 lambda-1024
mProject 622 lambda-1024 160 182019 181859 1616021068084 1616021162435 94351 0 94351 0 lambda-1024
mDiffFit 1500 lambda-1024 96372 189159 92787 1616021192014 1616021255199 63185 0 63185 0 lambda-1024
mDiffFit 202 lambda-1024 87256 197598 110342 1616021191841 1616021260757 68916 0 68916 0 lambda-1024
mDiffFit 664 lambda-1024 96379 211907 115528 1616021192101 1616021275835 83734 0 83734 0 lambda-1024
mDiffFit 1604 lambda-1024 96374 233850 137476 1616021192016 1616021294810 102794 0 102793 0 lambda-1024
mDiffFit 1640 lambda-1024 96375 247701 151326 1616021192101 1616021311662 119561 0 119561 0 lambda-1024
mDiffFit 1646 lambda-1024 97256 247771 150515 1616021195409 1616021307583 112174 0 112174 0 lambda-1024
mDiffFit 700 lambda-1024 96379 252860 156481 1616021192195 1616021316477 124282 0 124282 0 lambda-1024
mDiffFit 699 lambda-1024 96425 264042 167617 1616021192253 1616021325958 133705 0 133705 0 lambda-1024
mDiffFit 919 lambda-1024 96380 268703 172323 1616021192193 1616021330849 138656 0 138656 0 lambda-1024
mDiffFit 131 lambda-1024 96440 271114 174674 1616021192368 1616021335628 143260 0 143260 0 lambda-1024
mDiffFit 187 lambda-1024 96443 281543 185100 1616021192480 1616021343527 151047 0 151047 0 lambda-1024
mDiffFit 817 lambda-1024 96426 281921 185495 1616021192288 1616021345463 153175 0 153175 0 lambda-1024
mDiffFit 152 lambda-1024 96438 281948 185510 1616021192328 1616021345106 152778 0 152778 0 lambda-1024
mDiffFit 1409 lambda-1024 96446 286942 190496 1616021192483 1616021349213 156730 0 156729 0 lambda-1024
mDiffFit 907 lambda-1024 96517 291917 195400 1616021193007 1616021356692 163685 0 163685 0 lambda-1024
mDiffFit 200 lambda-1024 96836 292120 195284 1616021193823 1616021354350 160527 0 160527 0 lambda-1024
mDiffFit 411 lambda-1024 96754 297435 200681 1616021193570 1616021358759 165189 0 165189 0 lambda-1024
mDiffFit 1559 lambda-1024 97334 302778 205444 1616021196419 1616021367808 171389 0 171389 0 lambda-1024
mDiffFit 319 lambda-1024 98011 302972 204961 1616021199716 1616021364774 165058 0 165058 0 lambda-1024
mDiffFit 1009 lambda-1024 96468 303093 206625 1616021192625 1616021366421 173796 0 173796 0 lambda-1024
mDiffFit 1391 lambda-1024 96891 305756 208865 1616021194122 1616021368172 174050 0 174050 0 lambda-1024
