task id resource fire_time start_time end_time time execution_time upload_time cpu memory
mDiffFit 1244 fargate 4191878 4244230 4244969 739 612 13 46 05 2
mDiffFit 2216 fargate 4191904 4244787 4245509 722 673 12 33 05 2
mDiffFit 2206 fargate 4191880 4246083 4246805 722 617 14 88 05 2
mDiffFit 729 fargate 4191849 4246445 4247132 687 607 13 62 05 2
mDiffFit 4397 fargate 4208789 4259240 4260066 826 772 12 37 05 2
mDiffFit 3955 fargate 4208783 4262145 4262882 737 686 16 31 05 2
mDiffFit 4396 fargate 4208786 4262280 4263113 833 708 13 40 05 2
mDiffFit 4366 fargate 4208792 4262772 4263588 816 698 14 100 05 2
mDiffFit 611 fargate 4257817 4307116 4307833 717 610 12 90 05 2
mDiffFit 625 fargate 4257817 4306983 4307763 780 726 12 38 05 2
mDiffFit 629 fargate 4257817 4307274 4308011 737 628 66 39 05 2
mDiffFit 621 fargate 4257817 4310995 4311727 732 676 13 37 05 2
mDiffFit 626 fargate 4257817 4313623 4314360 737 677 16 41 05 2
mDiffFit 623 fargate 4257817 4311496 4312206 710 599 14 93 05 2
mDiffFit 622 fargate 4257817 4311464 4312187 723 602 78 38 05 2
mDiffFit 456 fargate 4257817 4311791 4312537 746 689 16 37 05 2
mDiffFit 624 fargate 4257817 4311875 4312600 725 604 14 102 05 2
mDiffFit 627 fargate 4257817 4311207 4311937 730 617 18 92 05 2
mDiffFit 630 fargate 4273312 4325967 4326700 733 620 71 38 05 2
mDiffFit 628 fargate 4273309 4325570 4326310 740 686 13 37 05 2
mDiffFit 631 fargate 4273315 4327761 4328500 739 628 62 45 05 2
mConcatFit 3009 fargate 4272310 4323919 4328737 4818 4754 20 43 05 2
mDiffFit 632 fargate 4273306 4326569 4327339 770 681 18 67 05 2
mConcatFit 4624 fargate 4289437 4347001 4351719 4718 4644 25 48 05 2
mBgModel 3010 fargate 4357262 4411352 4411596 244 185 22 34 05 2
mConcatFit 1394 fargate 4358713 4407569 4412379 4810 4743 21 43 05 2
mBgModel 4625 fargate 4379769 4434210 4434425 215 154 21 36 05 2
mBackground 3013 fargate 4437300 4487123 4487880 757 485 101 168 05 2
mBackground 3014 fargate 4437300 4484036 4484893 857 488 108 257 05 2
mBackground 3011 fargate 4437300 4490468 4491291 823 478 101 241 05 2
mBackground 3016 fargate 4437300 4491057 4491935 878 493 117 265 05 2
mBackground 3020 fargate 4437300 4490772 4491565 793 413 109 267 05 2
mBackground 3012 fargate 4437300 4490419 4491191 772 415 145 208 05 2
mBackground 3018 fargate 4437300 4490847 4491611 764 405 111 245 05 2
mBackground 3019 fargate 4437300 4490831 4491673 842 488 98 252 05 2
mBackground 3017 fargate 4437300 4493606 4494427 821 424 105 288 05 2
mBackground 3015 fargate 4437300 4493075 4493904 829 487 103 236 05 2
mBackground 3022 fargate 4452260 4501261 4502086 825 487 106 227 05 2
mBgModel 1395 fargate 4448688 4501857 4502095 238 185 24 26 05 2
mBackground 3028 fargate 4452275 4505786 4506577 791 482 104 202 05 2
mBackground 3021 fargate 4452255 4505420 4506267 847 476 104 262 05 2
mBackground 3027 fargate 4452273 4505536 4506390 854 486 100 265 05 2
mBackground 3023 fargate 4452263 4505219 4505981 762 411 103 244 05 2
mBackground 3025 fargate 4452268 4505682 4506504 822 413 109 242 05 2
mBackground 3026 fargate 4452270 4504426 4505207 781 410 102 264 05 2
mBackground 3024 fargate 4452266 4505944 4506690 746 462 79 199 05 2
mBackground 3038 fargate 4463068 4511110 4511885 775 482 101 187 05 2
mBackground 3144 fargate 4459007 4512516 4513291 775 414 108 247 05 2
mBackground 3029 fargate 4452278 4515170 4515952 782 476 100 203 05 2
mBackground 3032 fargate 4463063 4514918 4515724 806 486 107 207 05 2
mBackground 3030 fargate 4463059 4515523 4516343 820 489 102 224 05 2
mBackground 3036 fargate 4463066 4514728 4515514 786 407 109 265 05 2
mBackground 3035 fargate 4463065 4517025 4517939 914 486 109 315 05 2
mBackground 3034 fargate 4463064 4517294 4518098 804 472 108 218 05 2
mBackground 3031 fargate 4463062 4516741 4517529 788 398 113 273 05 2
mBackground 3033 fargate 4463064 4517207 4518014 807 488 104 210 05 2
mBackground 3037 fargate 4463067 4516347 4517185 838 486 105 239 05 2
mBackground 3117 fargate 4473163 4522111 4522849 738 409 110 215 05 2
mBackground 3116 fargate 4473162 4522150 4522932 782 401 107 270 05 2
mBackground 3089 fargate 4469015 4521863 4522722 859 501 103 250 05 2
mBackground 3115 fargate 4473160 4526666 4527469 803 409 109 281 05 2
mBackground 3120 fargate 4473166 4526907 4527670 763 414 103 243 05 2
mBackground 3119 fargate 4473165 4526899 4527703 804 412 119 269 05 2
mBackground 3121 fargate 4473167 4526961 4527759 798 412 170 212 05 2
mBackground 3114 fargate 4473157 4527508 4528353 845 484 111 247 05 2
mBackground 3118 fargate 4473164 4525261 4526059 798 414 116 264 05 2
mBackground 3122 fargate 4473168 4526249 4527049 800 407 109 279 05 2
mBackground 3039 fargate 4481491 4536846 4537693 847 489 103 252 05 2
mBackground 4647 fargate 4485036 4537511 4538304 793 420 107 263 05 2
mBackground 4627 fargate 4485027 4538998 4539653 655 397 100 154 05 2
mBackground 4640 fargate 4485032 4538297 4539067 770 406 111 249 05 2
mBackground 4664 fargate 4485040 4538360 4539140 780 417 125 234 05 2
mBackground 4655 fargate 4485038 4538027 4538948 921 483 99 336 05 2
mBackground 4668 fargate 4485044 4538727 4539502 775 406 113 253 05 2
mBackground 4630 fargate 4485029 4538517 4539286 769 484 98 183 05 2
mBackground 3168 fargate 4492570 4539338 4540158 820 481 105 231 05 2
mBackground 4643 fargate 4485034 4541583 4542411 828 484 105 235 05 2
mBackground 4666 fargate 4485042 4538137 4538933 796 478 103 211 05 2
mBackground 4710 fargate 4495727 4542536 4543307 771 409 112 245 05 2
mBackground 4722 fargate 4495729 4549077 4549845 768 410 115 239 05 2
mBackground 4669 fargate 4495715 4549349 4550196 847 480 116 248 05 2
mBackground 4688 fargate 4495722 4549047 4549808 761 409 107 241 05 2
mBackground 4762 fargate 4495734 4549825 4550695 870 511 107 249 05 2
mBackground 4740 fargate 4495731 4548703 4549463 760 481 100 175 05 2
mBackground 4680 fargate 4495720 4549128 4549888 760 475 99 181 05 2
mBackground 4678 fargate 4495718 4549446 4550315 869 488 104 272 05 2
mBackground 4705 fargate 4495725 4549326 4550144 818 488 100 225 05 2
mBackground 3217 fargate 4507711 4557620 4558420 800 421 135 239 05 2
mBackground 3123 fargate 4503532 4556995 4557787 792 410 103 220 05 2
mBackground 3216 fargate 4507709 4560527 4561328 801 487 101 209 05 2
mBackground 3157 fargate 4507612 4560723 4561502 779 412 173 190 05 2
mBackground 3218 fargate 4507715 4559669 4560433 764 405 112 242 05 2
mBackground 3212 fargate 4507698 4561415 4562166 751 412 107 228 05 2
mBackground 3213 fargate 4507701 4559721 4560506 785 419 167 195 05 2
mBackground 3219 fargate 4507718 4560333 4561085 752 475 96 176 05 2
mBackground 3215 fargate 4507706 4561317 4562083 766 410 103 248 05 2
mBackground 3214 fargate 4507704 4561039 4561885 846 500 100 242 05 2
mBackground 3155 fargate 4513537 4566719 4567520 801 486 103 207 05 2
mBackground 3133 fargate 4519203 4568395 4569214 819 411 166 238 05 2
mBackground 3126 fargate 4519188 4572816 4573641 825 491 105 225 05 2
mBackground 3130 fargate 4519196 4572046 4572888 842 477 120 241 05 2
mBackground 3129 fargate 4519193 4573260 4574092 832 492 106 230 05 2
mBackground 3125 fargate 4519186 4571712 4572556 844 479 107 253 05 2
mBackground 3128 fargate 4519190 4572245 4573062 817 483 115 214 05 2
mBackground 3131 fargate 4519198 4569837 4570566 729 400 98 226 05 2
mBackground 3124 fargate 4519183 4573132 4573902 770 416 106 244 05 2
mBackground 3132 fargate 4519200 4572697 4573523 826 473 103 245 05 2
mBackground 3134 fargate 4524874 4576392 4577145 753 409 110 230 05 2
mBackground 4798 fargate 4530252 4579379 4580231 852 496 107 246 05 2
mBackground 4772 fargate 4530247 4580987 4581764 777 410 173 188 05 2
mBackground 4626 fargate 4530263 4582333 4583081 748 408 113 224 05 2
mBackground 4818 fargate 4530254 4583018 4583840 822 480 103 234 05 2
mBackground 4838 fargate 4530258 4583760 4584579 819 473 101 240 05 2
mBackground 4773 fargate 4530249 4584814 4585575 761 465 102 189 05 2
mBackground 4829 fargate 4530256 4583999 4584787 788 464 103 217 05 2
mBackground 3220 fargate 4534901 4588009 4588855 846 484 108 250 05 2
mBackground 3190 fargate 4540335 4589198 4590078 880 501 105 270 05 2
mBackground 4632 fargate 4530265 4584147 4584950 803 484 104 211 05 2
mBackground 4841 fargate 4530261 4583960 4584713 753 407 113 229 05 2
mBackground 3194 fargate 4540347 4593942 4594722 780 486 100 190 05 2
mBackground 3191 fargate 4540339 4592863 4593627 764 406 111 242 05 2
mBackground 3196 fargate 4540352 4593356 4594096 740 412 101 224 05 2
mBackground 3193 fargate 4540344 4593782 4594632 850 414 105 328 05 2
mBackground 3198 fargate 4540358 4593461 4594273 812 478 106 224 05 2
mBackground 3192 fargate 4540342 4593302 4594085 783 413 111 254 05 2
mBackground 3195 fargate 4540350 4593785 4594661 876 424 115 276 05 2
mBackground 3197 fargate 4540355 4593631 4594416 785 409 113 259 05 2
mBackground 3158 fargate 4545321 4598895 4599676 781 418 133 226 05 2
mBackground 3141 fargate 4550419 4603958 4604703 745 395 141 204 05 2
mBackground 3140 fargate 4550416 4603849 4604576 727 394 182 147 05 2
mBackground 3143 fargate 4550598 4603921 4604589 668 402 99 163 05 2
mBackground 3160 fargate 4550734 4604561 4605285 724 477 94 148 05 2
mBackground 3159 fargate 4550732 4604001 4604768 767 408 115 241 05 2
mBackground 3162 fargate 4550740 4604376 4605184 808 493 100 211 05 2
mBackground 3161 fargate 4550737 4603637 4604434 797 480 100 213 05 2
mBackground 3072 fargate 4560779 4609398 4610238 840 494 106 237 05 2
mBackground 3142 fargate 4550422 4604373 4605089 716 394 111 206 05 2
mBackground 3163 fargate 4550742 4603826 4604667 841 482 105 251 05 2
mBackground 3164 fargate 4556169 4609339 4610126 787 485 101 198 05 2
mBackground 3045 fargate 4560674 4613865 4614715 850 483 114 249 05 2
mBackground 3073 fargate 4560781 4614662 4615399 737 467 58 207 05 2
mBackground 3044 fargate 4560673 4613681 4614558 877 484 99 289 05 2
mBackground 3043 fargate 4560672 4613832 4614599 767 411 110 243 05 2
mBackground 3075 fargate 4560800 4613457 4614276 819 410 111 293 05 2
mBackground 3071 fargate 4560763 4613822 4614595 773 418 111 240 05 2
mBackground 3076 fargate 4560803 4613721 4614557 836 419 106 250 05 2
mBackground 3152 fargate 4566566 4613095 4613864 769 417 108 240 05 2
mBackground 3042 fargate 4560669 4615723 4616537 814 484 101 225 05 2
mBackground 4840 fargate 4571735 4624724 4625582 858 405 108 340 05 2
mBackground 4839 fargate 4571732 4625868 4626675 807 466 102 236 05 2
mBackground 3202 fargate 4572209 4626080 4626836 756 409 102 242 05 2
mBackground 3203 fargate 4572212 4626168 4626977 809 476 106 223 05 2
mBackground 3204 fargate 4572215 4625343 4626094 751 410 103 235 05 2
mBackground 3205 fargate 4572217 4625210 4626043 833 490 108 231 05 2
mBackground 3199 fargate 4572201 4626005 4626772 767 406 113 243 05 2
mBackground 3201 fargate 4572206 4623146 4623961 815 478 102 230 05 2
mBackground 3200 fargate 4572203 4625856 4626668 812 407 110 290 05 2
mBackground 3165 fargate 4582844 4630437 4631249 812 477 102 229 05 2
mBackground 4812 fargate 4577595 4630680 4631459 779 469 101 204 05 2
mBackground 3080 fargate 4582879 4631250 4632040 790 408 109 268 05 2
mBackground 3077 fargate 4582871 4632459 4633303 844 415 126 242 05 2
mBackground 3095 fargate 4582039 4634834 4635659 825 481 103 238 05 2
mBackground 3096 fargate 4582041 4635818 4636472 654 388 60 202 05 2
mBackground 3081 fargate 4582881 4637611 4638383 772 403 111 255 05 2
mBackground 3078 fargate 4582873 4632323 4633101 778 406 166 202 05 2
mBackground 3079 fargate 4582876 4636236 4637050 814 404 115 291 05 2
mBackground 3166 fargate 4582847 4636831 4637666 835 474 98 258 05 2
mBackground 4835 fargate 4587659 4642975 4643731 756 390 111 250 05 2
mBackground 4837 fargate 4593283 4642157 4642913 756 468 103 180 05 2
mBackground 3091 fargate 4592092 4645751 4646607 856 413 196 244 05 2
mBackground 3189 fargate 4592861 4646684 4647510 826 494 106 222 05 2
mBackground 3167 fargate 4593883 4647615 4648353 738 398 105 230 05 2
mBackground 3154 fargate 4593294 4645126 4645894 768 415 170 180 05 2
mBackground 4807 fargate 4593924 4647589 4648758 1169 486 102 576 05 2
mBackground 4809 fargate 4593925 4647854 4648638 784 420 101 260 05 2
mBackground 4810 fargate 4593926 4648462 4649296 834 425 112 293 05 2
mBackground 3090 fargate 4592088 4652180 4652995 815 469 104 237 05 2
mBackground 4635 fargate 4603927 4652638 4653523 885 418 168 294 05 2
mBackground 3169 fargate 4598240 4651783 4652577 794 411 98 280 05 2
mBackground 4759 fargate 4602106 4657118 4657955 837 491 104 239 05 2
mBackground 4754 fargate 4602104 4654952 4655776 824 413 113 295 05 2
mBackground 1440 fargate 4602896 4656221 4657081 860 417 107 332 05 2
mBackground 4638 fargate 4603929 4656948 4657772 824 480 104 235 05 2
mBackground 4639 fargate 4603930 4657609 4658376 767 410 101 251 05 2
mBackground 4634 fargate 4603926 4657904 4658735 831 469 103 252 05 2
mBackground 4649 fargate 4603931 4656786 4657602 816 471 109 232 05 2
mBackground 4811 fargate 4608299 4661127 4661968 841 478 105 253 05 2
mBackground 4637 fargate 4603928 4657319 4658102 783 475 100 204 05 2
mBackground 4682 fargate 4614683 4662188 4662967 779 415 105 199 05 2
mBackground 1468 fargate 4612516 4665971 4666741 770 475 100 191 05 2
mBackground 1469 fargate 4612519 4666092 4666961 869 494 104 268 05 2
mBackground 1520 fargate 4612959 4666771 4667513 742 402 114 222 05 2
mBackground 4676 fargate 4614675 4668026 4668774 748 413 107 224 05 2
mBackground 4681 fargate 4614680 4668666 4669385 719 405 104 207 05 2
mBackground 3225 fargate 4624909 4671711 4672666 955 479 107 366 05 2
mBackground 4677 fargate 4614677 4671239 4672105 866 480 102 280 05 2
mBackground 3135 fargate 4614614 4675021 4675736 715 401 98 211 05 2
mBackground 4684 fargate 4614685 4671755 4672549 794 465 99 225 05 2
mBackground 3047 fargate 4623157 4677337 4678251 914 485 104 321 05 2
mBackground 4815 fargate 4623036 4676800 4677582 782 491 99 188 05 2
mBackground 3106 fargate 4628944 4676578 4677393 815 492 102 217 05 2
mBackground 3226 fargate 4624911 4678722 4679515 793 411 104 274 05 2
mBackground 3224 fargate 4624906 4677917 4678670 753 466 101 182 05 2
mBackground 3066 fargate 4624916 4678115 4678972 857 482 104 266 05 2
mBackground 3223 fargate 4624904 4677718 4678484 766 410 164 187 05 2
mBackground 3227 fargate 4624914 4678100 4678889 789 416 167 200 05 2
mBackground 4658 fargate 4633164 4682034 4682929 895 486 101 303 05 2
mBackground 3046 fargate 4623154 4679490 4680260 770 476 102 188 05 2
mBackground 1427 fargate 4618830 4682790 4683607 817 485 103 226 05 2
mBackground 1463 fargate 4635463 4682301 4683037 736 463 99 170 05 2
mBackground 4654 fargate 4633161 4686142 4686940 798 409 102 283 05 2
mBackground 1589 fargate 4633085 4686597 4687438 841 484 105 247 05 2
mBackground 1459 fargate 4635128 4688154 4688859 705 401 100 201 05 2
mBackground 1465 fargate 4635465 4689191 4689952 761 417 105 236 05 2
mBackground 1461 fargate 4635457 4689373 4690106 733 403 108 217 05 2
mBackground 1462 fargate 4635460 4688832 4689575 743 386 181 172 05 2
mBackground 3156 fargate 4635900 4688980 4689795 815 482 103 227 05 2
mBackground 3074 fargate 4638978 4692571 4693348 777 404 112 257 05 2
mBackground 4752 fargate 4645501 4694972 4695749 777 486 100 188 05 2
mBackground 3174 fargate 4643208 4695498 4696259 761 412 167 179 05 2
mBackground 3222 fargate 4643093 4697103 4697892 789 479 104 203 05 2
mBackground 3173 fargate 4643206 4695908 4696724 816 487 103 221 05 2
mBackground 3145 fargate 4645484 4698865 4699637 772 478 68 223 05 2
mBackground 3108 fargate 4646604 4699007 4699912 905 422 115 302 05 2
mBackground 3109 fargate 4646641 4701708 4702547 839 480 102 251 05 2
mBackground 3107 fargate 4646601 4699990 4700764 774 400 116 253 05 2
mBackground 3094 fargate 4649061 4703342 4704118 776 470 102 200 05 2
mBackground 3153 fargate 4645689 4706643 4707428 785 420 124 237 05 2
mBackground 1474 fargate 4656928 4706228 4707002 774 469 104 197 05 2
mBackground 3151 fargate 4653280 4708637 4709479 842 479 115 245 05 2
mBackground 4629 fargate 4653777 4708058 4708765 707 401 105 198 05 2
mBackground 3082 fargate 4654116 4708321 4709138 817 414 104 296 05 2
mBackground 1558 fargate 4655536 4708600 4709420 820 493 97 226 05 2
mBackground 3170 fargate 4656000 4709676 4710401 725 399 97 224 05 2
mBackground 1473 fargate 4656926 4710222 4711088 866 489 119 254 05 2
mBackground 3092 fargate 4659077 4711483 4712209 726 392 106 223 05 2
mBackground 1559 fargate 4655538 4712236 4713020 784 408 101 271 05 2
mBackground 1470 fargate 4656914 4717925 4718779 854 479 113 258 05 2
mBackground 1439 fargate 4663526 4717817 4718698 881 490 99 288 05 2
mBackground 3113 fargate 4664198 4717961 4718801 840 480 119 238 05 2
mBackground 1513 fargate 4663952 4717961 4718837 876 482 105 284 05 2
mBackground 3175 fargate 4665695 4719514 4720308 794 476 103 211 05 2
mBackground 4739 fargate 4665553 4719590 4720360 770 482 101 183 05 2
mBackground 3048 fargate 4666125 4721378 4722140 762 413 105 241 05 2
mBackground 3099 fargate 4667490 4720918 4721698 780 421 136 220 05 2
mBackground 3098 fargate 4667487 4720311 4721072 761 415 173 170 05 2
mBackground 3100 fargate 4667493 4720630 4721466 836 485 99 247 05 2
mBackground 1445 fargate 4669219 4723149 4723863 714 401 106 204 05 2
mBackground 1537 fargate 4673527 4726489 4727265 776 416 170 187 05 2
mBackground 1552 fargate 4674219 4727397 4728181 784 425 96 260 05 2
mBackground 1475 fargate 4674071 4728850 4729548 698 392 97 203 05 2
mBackground 4661 fargate 4675721 4729422 4730192 770 470 100 196 05 2
mBackground 1591 fargate 4676216 4729454 4730213 759 404 130 222 05 2
mBackground 1426 fargate 4677507 4730995 4731820 825 468 104 249 05 2
mBackground 1435 fargate 4677526 4731543 4732379 836 483 111 238 05 2
mBackground 1429 fargate 4677511 4731467 4732226 759 406 105 242 05 2
mBackground 3101 fargate 4685706 4732727 4733566 839 413 107 316 05 2
mBackground 3188 fargate 4675638 4734735 4735524 789 410 121 253 05 2
mBackground 3083 fargate 4680932 4734369 4735156 787 413 113 257 05 2
mBackground 3086 fargate 4688347 4735383 4736111 728 470 95 158 05 2
mBackground 1425 fargate 4684254 4737779 4738665 886 489 108 285 05 2
mBackground 1610 fargate 4684112 4737661 4738477 816 414 165 232 05 2
mBackground 4793 fargate 4685722 4739098 4739974 876 480 196 196 05 2
mBackground 3040 fargate 4687272 4740792 4741553 761 402 104 252 05 2
mBackground 3085 fargate 4688345 4741945 4742727 782 418 165 194 05 2
mBackground 3097 fargate 4683559 4737312 4738194 882 506 173 199 05 2
mBackground 1565 fargate 4694268 4743961 4744777 816 475 106 230 05 2
mBackground 3110 fargate 4691407 4743925 4744700 775 411 171 189 05 2
mBackground 3084 fargate 4688342 4744428 4745097 669 390 100 175 05 2
mBackground 1551 fargate 4693778 4747710 4748488 778 415 101 258 05 2
mBackground 1568 fargate 4694271 4742958 4743716 758 408 112 235 05 2
mBackground 4761 fargate 4695709 4750116 4750898 782 417 166 194 05 2
mBackground 3087 fargate 4695767 4748535 4749296 761 410 111 236 05 2
mBackground 1444 fargate 4701513 4749134 4749861 727 394 108 221 05 2
mBackground 3146 fargate 4699289 4753062 4753773 711 395 114 198 05 2
mBackground 3111 fargate 4699260 4752656 4753415 759 407 111 237 05 2
mBackground 3147 fargate 4699957 4753497 4754302 805 415 116 269 05 2
mBackground 1555 fargate 4700949 4754029 4754788 759 465 101 188 05 2
mBackground 1579 fargate 4703851 4756523 4757317 794 421 127 241 05 2
mBackground 1443 fargate 4704308 4757423 4758280 857 422 107 264 05 2
mBackground 3088 fargate 4704269 4757857 4758673 816 473 103 235 05 2
mBackground 4805 fargate 4711731 4760170 4761087 917 483 115 313 05 2
mBackground 3041 fargate 4706827 4760708 4761496 788 418 103 263 05 2
mBackground 4687 fargate 4707134 4759955 4760724 769 418 109 238 05 2
mBackground 1538 fargate 4709262 4762256 4763181 925 565 103 254 05 2
mBackground 1543 fargate 4709852 4764418 4765150 732 403 104 222 05 2
mBackground 1560 fargate 4710505 4763619 4764372 753 471 99 179 05 2
mBackground 4827 fargate 4711257 4764844 4765713 869 483 113 270 05 2
mBackground 1419 fargate 4713867 4766939 4767805 866 480 103 278 05 2
mBackground 4834 fargate 4714675 4766829 4767673 844 416 99 260 05 2
mBackground 4689 fargate 4715015 4770371 4771113 742 409 104 225 05 2
mBackground 1549 fargate 4719243 4774112 4775023 911 507 107 293 05 2
mBackground 1540 fargate 4719240 4772877 4773671 794 414 108 267 05 2
mBackground 1548 fargate 4719752 4772656 4773432 776 407 111 253 05 2
mBackground 4813 fargate 4719970 4773320 4774107 787 407 149 226 05 2
mBackground 4819 fargate 4720543 4773977 4774774 797 412 112 268 05 2
mBackground 1553 fargate 4721748 4775730 4776642 912 495 171 241 05 2
mBackground 4741 fargate 4723977 4775526 4776313 787 413 127 244 05 2
mBackground 4628 fargate 4721551 4782026 4782813 787 490 97 196 05 2
mBackground 1464 fargate 4729260 4783223 4783981 758 408 137 207 05 2
mBackground 1449 fargate 4729257 4782811 4783549 738 396 100 239 05 2
mBackground 1556 fargate 4729229 4782410 4783178 768 416 109 239 05 2
mBackground 4662 fargate 4730096 4784468 4785222 754 474 98 178 05 2
